Date,MSFT,dayofweek,weekly_ret
2018-11-30,108.2427715243906,4,-0.04820389694339278
2018-12-07,102.31767797985952,4,0.07587076743960419
2018-12-14,103.49879217901643,4,-0.05473893047163858
2018-12-21,95.88499816792215,4,0.01154359854989484
2018-12-28,97.99343343253288,4,-0.07356408563614059
2019-01-04,99.49666968600536,4,0.02198920899928747
2019-01-11,100.34590055647357,4,0.015340173324036366
2019-01-18,105.13868627371369,4,0.008535269302462511
2019-01-25,104.611577457561,4,0.04776264591439672
2019-02-01,100.32637800772717,4,-0.0050134620740879265
2019-02-08,103.14738630158135,4,-0.04096295605113354
2019-02-15,105.6365112667468,4,0.02811831095543882
2019-02-22,108.7858882839204,4,0.02413173086022513
2019-03-01,110.31518436144508,4,0.029813338015499236
2019-03-08,108.33494200465029,4,0.014057853473911752
2019-03-15,113.62865919608193,4,-0.017950768683906437
2019-03-22,114.74622171427305,4,0.04886435616686269
2019-03-29,115.61870473286085,4,0.009835216978690386
2019-04-05,117.53032482976673,4,0.007603588210166601
2019-04-12,118.56946190808479,4,0.016533830761404245
2019-04-26,127.33350481389941,4,0.0088414379848194
2019-05-03,126.36298999547027,4,0.07391484084332367
2019-05-10,124.62782713827879,4,-0.007621833859419502
2019-05-17,126.00760799605185,4,-0.013731574864235818
2019-05-24,124.20707764052145,4,0.01107121009373091
2019-05-31,121.68830293551723,4,-0.014289060669946285
2019-06-07,129.28398290529563,4,-0.020278833967046772
2019-06-14,130.31707409289498,4,0.062419146183699814
2019-06-21,134.76428568141813,4,0.0079908675799083
2019-06-28,131.80275761029986,4,0.03412608531521366
2019-07-05,134.85283635464094,4,-0.021975615098196677
2019-07-12,136.66320567386273,4,0.023141236189907488
2019-07-19,134.41992195221837,4,0.01342477746972115
2019-07-26,139.0639128145699,4,-0.01641468682505376
2019-08-02,134.6954129355782,4,0.034548382374469
2019-08-09,135.49236899458342,4,-0.03141361256544495
2019-08-16,133.93781273133862,4,0.0059167275383489315
2019-08-23,131.24193667988877,4,-0.011473386101227168
2019-08-30,135.6399534499548,4,-0.020127818996547475
2019-09-06,136.85998494769115,4,0.03351075792788083
2019-09-13,135.10864941061791,4,0.008994632235600708
2019-09-20,137.19450971319955,4,-0.01279654924514717
2019-09-27,135.51204692196626,4,0.015438392076900787
2019-10-04,135.89576650593176,4,-0.01226333907056798
2019-10-11,137.4306448417937,4,0.0028316270964932055
2019-10-18,135.19720008384073,4,0.011294526498696777
2019-10-25,138.4637360293931,4,-0.016251431844215403
2019-11-01,141.4055861731285,4,0.024161269194381774
2019-11-08,143.60951404000724,4,0.021246358274710442
2019-11-15,147.55493848026777,4,0.015585861397161338
2019-11-22,147.6827443959421,4,0.027473280350780893
2019-11-29,149.4499220981196,4,0.0008661581712592348
2019-12-06,149.81520463991052,4,0.011966040510729137
2019-12-13,152.55975995390688,4,0.0024441802087464826
2019-12-20,155.40304027919808,4,0.018319604612849982
2019-12-27,156.93327795426805,4,0.01863715783343034
2020-01-03,156.5976129158656,4,0.009846896639349678
2020-01-10,159.2829332230851,4,-0.002138902868646264
2020-01-17,164.96949387366752,4,0.017147900643046388
2020-01-24,162.9357586409939,4,0.03570100409073995
2020-01-31,168.05958672719578,4,-0.012327947336924217
2020-02-07,181.54542327007007,4,0.03144692195831311
2020-02-14,182.98680843497468,4,0.08024437525700523
2020-02-21,176.793132383172,4,0.007939529066289808
2020-02-28,160.37995059856485,4,-0.03384766423752139
2020-03-06,159.94437761996247,4,-0.0928383448121396
2020-03-13,157.23194588957506,4,-0.00271588173569548
2020-03-20,135.96806502507795,4,-0.016958593798353516
2020-03-27,148.19380658357602,4,-0.13523893471006754
2020-04-03,152.2822529509119,4,0.08991627229705124
2020-04-17,176.8030317690493,4,0.027588510354041862
2020-04-24,172.79378048873215,4,0.1610219073002661
2020-05-01,172.8135792604868,4,-0.02267637178051496
2020-05-08,182.82185838246377,4,0.00011458034946998374
2020-05-15,181.3171517291101,4,0.05791373088159468
