Date,PM,dayofweek,weekly_ret
2016-09-30,76.49406973891138,4,0.02721570214488045
2016-10-07,75.54989278266069,4,-0.03240560636702661
2016-10-14,75.40039809792098,4,-0.012343139271754566
2016-10-21,75.77806888042127,4,-0.0019787544261613554
2016-10-28,75.77806888042127,4,0.005008869873734723
2016-11-04,75.13288129364994,4,0.0
2016-11-11,69.9871168820836,4,-0.008514172983075663
2016-11-18,70.09727086031285,4,-0.06848884699968583
2016-11-25,70.25463368635464,4,0.001573917931422253
2016-12-02,69.30258858880184,4,0.0022449208665396014
2016-12-09,71.00210711005309,4,-0.013551349535222301
2016-12-16,71.84399822937667,4,0.024523160762942364
2016-12-23,72.88266401549575,4,0.011857269503546597
2016-12-30,72.81103877241434,4,0.014457238067443479
2017-01-06,73.08958138439758,4,-0.0009827473247435714
2017-01-13,71.94357749509517,4,0.0038255547054324435
2017-01-20,75.26221375786669,4,-0.015679442508710895
2017-01-27,76.65492681778281,4,0.04612831858407063
2017-02-03,80.46698142178177,4,0.0185048112509254
2017-02-10,81.67665219382319,4,0.04973006644518274
2017-02-17,82.49636330908811,4,0.015033132232222357
2017-02-24,85.72745760809349,4,0.010036051836695092
2017-03-03,87.70908933334555,4,0.03916650588462267
2017-03-10,87.97171522464403,4,0.023115484589676827
2017-03-17,89.92947186886896,4,0.00299428364032317
2017-03-24,89.7817818391933,4,0.022254387552017363
2017-03-31,90.67325493912624,4,-0.0016422873014423356
2017-04-07,91.2354451823272,4,0.00992933178280686
2017-04-21,88.03899208527031,4,0.00620017714791854
2017-04-28,89.0188093662777,4,-0.03503521126760567
2017-05-05,90.1512211418682,4,0.011129355956942089
2017-05-12,89.71753152568459,4,0.012721039335979789
2017-05-19,92.15101214982587,4,-0.004810690423162733
2017-05-26,96.23893834681571,4,0.0271238027034284
2017-06-02,97.81307102777842,4,0.04436116437162285
2017-06-09,96.47184573328472,4,0.016356505048819248
2017-06-16,97.85322747372135,4,-0.013712127432465526
2017-06-23,96.85296946251356,4,0.014319014319014167
2017-06-30,95.14370410983787,4,-0.010222023708685635
2017-07-07,95.50823937462653,4,-0.017648042823686927
2017-07-14,96.50463576504885,4,0.003831417624521105
2017-07-21,96.86917102983749,4,0.010432569974554884
2017-07-28,96.0023871780067,4,0.0037773860488541366
2017-08-04,92.96459330476793,4,-0.008947984612811433
2017-08-11,93.06180270871158,4,-0.03164289933338971
2017-08-18,93.42633797350021,4,0.0010456605088882132
2017-08-25,92.99699643941582,4,0.003917130919219858
2017-09-01,95.45153388899271,4,-0.0045955085407090035
2017-09-08,94.82777354702104,4,0.026393728222996238
2017-09-15,93.79897402195084,4,-0.006534838326402226
