Date,DHR,dayofweek,weekly_ret
2016-07-01,75.59940655485461,4,0.004603109656300841
2016-07-08,78.8041757741059,4,0.04184909886976884
2016-07-15,78.86265030473227,4,0.04239146000340521
2016-07-22,79.17451446807277,4,0.0007420232500621182
2016-07-29,79.36942957016059,4,0.003954522985664788
2016-08-05,79.42790410078693,4,0.002461841457410019
2016-08-12,79.32070079463864,4,0.0007367387033399009
2016-08-19,78.68722671285322,4,-0.001349693251533668
2016-08-26,79.1355314476552,4,-0.007986239095712055
2016-09-02,79.12578569255079,4,0.005697299975228942
2016-09-09,75.06180581401975,4,-0.00012315270935980838
2016-09-16,74.62324683432216,4,-0.051361005049882724
2016-09-23,75.61731385497005,4,-0.0058426382757724715
2016-09-30,76.52000469082603,4,0.01332114405119511
2016-10-07,76.3833443941464,4,0.011937621026677725
2016-10-14,74.34320139371488,4,-0.0017859420844494878
2016-10-21,78.25754274860981,4,-0.026709265175719032
2016-10-28,76.32477569556941,4,0.05265231092436995
2016-11-04,75.10459447521562,4,-0.02469751777472884
2016-11-11,79.00917438034774,4,-0.015986699066376953
2016-11-18,77.10569167659584,4,0.05198856251624706
2016-11-25,77.66209431307715,4,-0.024091919940697037
2016-12-02,75.47552956620318,4,0.007216103304215515
2016-12-09,76.23692264770395,4,-0.02815485168426346
2016-12-16,77.33020502114094,4,0.010087946197620434
2016-12-23,77.06664587754452,4,0.014340588988476455
2016-12-30,76.1046901736225,4,-0.003408230244887789
2017-01-06,78.63695054810455,4,-0.01248212755295619
2017-01-13,79.54621778681816,4,0.033273381294964155
2017-01-20,78.73472121893396,4,0.011562849682953846
2017-01-27,79.15513510350047,4,-0.010201573254670526
2017-02-03,81.82427441714371,4,0.005339624984477709
2017-02-10,82.10780936254903,4,0.03372035573122534
2017-02-17,82.17624883212962,4,0.0034651690763531917
2017-02-24,84.16099344996691,4,0.000833531793283937
2017-03-03,84.89427348118758,4,0.024152290303391055
2017-03-10,85.80354071990119,4,0.008712825278810454
2017-03-17,84.7378404078605,4,0.010710583899573578
2017-03-24,84.09255398038631,4,-0.012420237010027146
2017-03-31,83.75998981841089,4,-0.0076150917272412855
2017-04-07,84.2888147278221,4,-0.003954739703267873
2017-04-21,80.0092501831424,4,0.006313574184496629
2017-04-28,81.60551796525405,4,-0.050772626931567255
2017-05-05,82.1245498207873,4,0.019951040391676944
2017-05-12,81.12565832523276,4,0.0063602544101764025
2017-05-19,80.44014455377376,4,-0.012163129024564734
2017-05-26,82.65337473019852,4,-0.008450024142926171
2017-06-02,85.04287987642701,4,0.02751400048697361
2017-06-09,82.74151221510037,4,0.02890995260663498
2017-06-16,82.73171916122241,4,-0.02706126209120241
2017-06-23,83.88729951882469,4,-0.00011835720203534628
2017-06-30,82.78015039013881,4,0.013967803030302761
2017-07-07,81.48533111635064,4,-0.013198054235104117
2017-07-14,83.37851384241971,4,-0.01564166370423048
2017-07-21,81.46571264250538,4,0.023233417599614947
2017-07-28,79.87661626103808,4,-0.02294117647058813
2017-08-04,79.4646283102873,4,-0.019506321493076517
2017-08-11,78.29732911649343,4,-0.005157804249048326
2017-08-18,79.32729899337038,4,-0.01468954450067883
2017-08-25,80.59269055639062,4,0.013154597845151494
2017-09-01,81.64227890711285,4,0.01595152714232717
2017-09-08,85.10493954080394,4,0.013023369036027299
2017-09-15,86.52727889458637,4,0.04241259161360089
2017-09-22,85.1245580146492,4,0.016712770862148174
2017-09-29,84.28215864982116,4,-0.016211313909987535
2017-10-06,86.09985500680608,4,-0.009896079162996285
2017-10-13,85.32364953544497,4,0.02156679878759582
2017-10-20,89.20467689225067,4,-0.009015177450644396
2017-10-27,90.63918320641176,4,0.04548595117457377
2017-11-03,91.50381714919381,4,0.016081066196717453
2017-11-10,90.62935782069832,4,0.009539295392954061
2017-11-17,91.67084870632216,4,-0.009556533877375983
2017-11-24,92.37827647768923,4,0.011491760624458225
2017-12-01,92.1817687634206,4,0.007717041800642477
2017-12-08,91.55294407776094,4,-0.0021272069772386715
2017-12-15,92.3586257062624,4,-0.006821573225325173
2017-12-22,91.82805487773706,4,0.008800171710667826
2017-12-29,91.33569761647767,4,-0.0057446808510638325
2018-01-05,93.19547426477699,4,-0.005361730267671727
2018-01-12,97.80063548913724,4,0.020361990950226172
2018-01-19,98.95192579522728,4,0.04941400063351309
2018-01-26,102.14011433516896,4,0.011771808028976594
2018-02-02,100.54602006519814,4,0.03221957040572776
2018-02-09,92.949472062621,4,-0.015606936416184825
2018-02-16,95.98021919318288,4,-0.0755529457819536
2018-02-23,97.74159496061979,4,0.03260639424094891
2018-03-02,94.6813275657992,4,0.0183514455607956
2018-03-09,102.08107380665152,4,-0.031309775495822256
2018-03-16,100.30001786304214,4,0.07815422988983589
2018-03-23,94.4058050993845,4,-0.01744746481588566
2018-04-06,95.27196121605145,4,-0.058765819680172804
2018-04-13,97.81491238445007,4,0.009174818389135364
2018-04-20,99.88475635872804,4,0.026691495965238676
2018-04-27,100.18044835505349,4,0.021160822249093103
2018-05-04,98.76112677269144,4,0.00296033155713471
2018-05-11,100.3480071529712,4,-0.01416765053128699
2018-05-18,99.79604875983044,4,0.016067864271457122
2018-05-25,100.66341194905165,4,-0.005500441999803263
2018-06-01,99.1455263679145,4,0.00869135802469101
2018-06-08,101.52091873839541,4,-0.015078821110349305
2018-06-15,100.84082714684692,4,0.023958644000397822
2018-06-22,97.87405078371515,4,-0.006699029126213785
2018-06-29,97.42075233483608,4,-0.029420389013781856
2018-07-06,98.06245773631196,4,-0.004631446693473262
2018-07-13,97.93411665601678,4,0.00658694770976842
2018-07-20,99.99744633153166,4,-0.0013087687506291301
2018-07-27,101.43881538715448,4,0.02106854838709693
2018-08-03,100.07642545786716,4,0.01441405864349865
2018-08-10,99.0496968155057,4,-0.01343065693430645
2018-08-17,99.42484766559929,4,-0.010259445595343752
2018-08-24,98.87199378125084,4,0.003787501245888336
2018-08-31,102.21873425971754,4,-0.00556052030582832
2018-09-07,103.3244420284145,4,0.033849226160758805
2018-09-14,105.50624039343259,4,0.01081707552636657
2018-09-21,106.70079967925699,4,0.02111599464934044
2018-09-28,107.4320574664246,4,0.011322167118929638
2018-10-05,105.77104277340423,4,0.006853348703719009
2018-10-12,102.21172557407488,4,-0.015461071231363865
2018-10-19,99.25551490018744,4,-0.033651149747616294
2018-10-26,96.04224242857063,4,-0.028922422131940406
2018-11-02,100.10579623113834,4,-0.03237374240462221
2018-11-09,103.21031178833117,4,0.042310067943174934
2018-11-16,102.03375971410841,4,0.031012345679012343
2018-11-23,101.2526873287,4,-0.011399559344764776
2018-11-30,108.30211278181623,4,-0.0076550387596900915
2018-12-07,100.71878974880062,4,0.0696221072160923
2018-12-14,99.2654018924078,4,-0.07002008398758441
2018-12-21,97.3670993860988,4,-0.014430156081280066
2018-12-28,100.83794797385795,4,-0.01912350597609558
2019-01-04,99.4713922613575,4,0.03564703693180671
2019-01-11,104.23453209985554,4,-0.013551998428753542
2019-01-18,106.40319660012806,4,0.047884519661523184
2019-01-25,105.29410790592476,4,0.020805624168725112
