Date,CSCO,dayofweek,weekly_ret
2015-05-29,24.36717061967277,4,-0.009813874788493826
2015-06-05,23.760277595027212,4,0.0017088174982911042
2015-06-12,23.727023182717872,4,-0.024906175366769312
2015-06-19,24.13438973350735,4,-0.0013995801259619745
2015-06-26,23.510869502707127,4,0.017168885774351716
2015-07-10,22.853648022430328,4,-0.02583534274888044
2015-07-17,23.60761734868353,4,-0.027953941907640778
2015-07-24,23.791920961767644,4,0.03299120234604125
2015-07-31,23.808675835684387,4,0.0078069552874378
2015-08-07,23.58248503780842,4,0.0007042253521127861
2015-08-14,24.319699490144888,4,-0.009500351864884071
2015-08-21,22.175075628802446,4,0.03126110124333947
2015-08-28,21.781336091759115,4,-0.08818463658284559
2015-09-04,21.379219117757405,4,-0.017755950132224863
2015-09-11,21.79809096567585,4,-0.01846153846153864
2015-09-18,21.395973991674143,4,0.019592476489028288
2015-09-25,21.80227968415503,4,-0.0184473481936972
2015-10-02,21.756408902737245,4,0.018989819890367965
2015-10-09,23.572258248268493,4,-0.0021039442701545896
2015-10-16,23.85941581918972,4,0.08346273291925432
2015-10-23,24.78845501922896,4,0.012182013615192
2015-10-30,24.36616447375658,4,0.03893805309734488
2015-11-06,24.028332037378675,4,-0.017035775127768105
2015-11-13,22.13647039366239,4,-0.013864818024263315
2015-11-20,23.285100677347273,4,-0.07873462214411264
2015-11-27,23.073955404611088,4,0.05188859214040442
2015-12-04,23.20908837916225,4,-0.009067827348567037
2015-12-11,22.094241339115147,4,0.005856515373352744
2015-12-18,22.18714525911907,4,-0.04803493449781693
2016-01-08,21.095134847509836,4,0.004204892966360729
2016-01-15,20.10763055279186,4,-0.04921815757979997
2016-01-22,19.89480635134402,4,-0.04681194511702991
2016-01-29,20.252351009776387,4,-0.010584250635055081
2016-02-05,19.48618388456417,4,0.017971758664954818
2016-02-12,21.37606279342098,4,-0.03783102143757855
2016-02-19,22.601930193760534,4,0.09698558322411532
2016-02-26,22.482748640949744,4,0.05734767025089593
2016-03-04,22.81475439520837,4,-0.005273069679849307
2016-03-11,23.71712900934721,4,0.01476713366149185
2016-03-18,24.11723850806915,4,0.03955223880597014
2016-04-01,24.423705358154038,4,0.016870064608758062
2016-04-08,23.7902062148934,4,0.012707377338510462
2016-04-15,23.97063031403127,4,-0.02593788018529064
2016-04-22,24.185420908243017,4,0.007583965330444142
2016-04-29,23.618373739524003,4,0.008960573476702427
2016-05-06,22.793577857750886,4,-0.023445825932504216
2016-05-13,22.793577857750886,4,-0.03492178974172422
2016-05-20,24.030771680410556,4,0.0
2016-05-27,24.846975938415213,4,0.05427817565020687
2016-06-03,25.027400037553075,4,0.03396496245977865
2016-06-10,24.94148379986838,4,0.007261410788381495
2016-06-17,24.87275080972061,4,-0.003432887058015588
2016-06-24,23.84175595750422,4,-0.002755769893214244
2016-07-01,24.743876453193568,4,-0.04145077720207224
2016-07-08,25.369806420037765,4,0.037837837837837895
2016-07-15,25.85535295439255,4,0.025296358395105578
2016-07-22,26.627025125063557,4,0.019138755980861122
2016-07-29,26.470956596163806,4,0.029845741113346813
2016-08-05,26.91315076137977,4,-0.0058612829697166635
2016-08-12,26.765752706307783,4,0.016704880445463255
2016-08-19,26.46228612233604,4,-0.005476804123711321
2016-08-26,27.181935450040463,4,-0.0113378684807256
2016-09-02,27.598118193773136,4,0.027195281782437908
2016-09-09,26.748411758652253,4,0.015311004784688942
2016-09-16,26.73974128482449,4,-0.030788564247565264
2016-09-23,27.173264976212696,4,-0.00032414910858991064
2016-09-30,27.50274298166773,4,0.01621271076523989
2016-10-07,27.51119875804833,4,0.01212507977026167
2016-10-14,26.38347564403873,4,0.00030745211073068823
2016-10-21,26.357249525108276,4,-0.04099142040038106
2016-10-28,26.741899269421626,4,-0.0009940357852881165
2016-11-04,26.39221768368221,4,0.014593698175787484
2016-11-11,27.41503632197,4,-0.013076168682576106
2016-11-18,26.38347564403873,4,0.03875455448824128
2016-11-25,26.304797287247357,4,-0.03762755102040827
2016-12-02,25.57046595719459,4,-0.0029821073558649047
2016-12-09,26.27857116831691,4,-0.027916251246261292
2016-12-16,26.741899269421626,4,0.027692307692307905
2016-12-23,26.689447031560718,4,0.01763140385894868
2016-12-30,26.41844380261267,4,-0.0019614253023862993
2017-01-06,26.655460537239104,4,-0.010153946937438652
2017-01-13,26.51437970078663,4,0.008971638768631607
2017-01-20,26.54083235762147,4,-0.005292755540853511
2017-01-27,27.31677695811007,4,0.0009976720984370413
2017-02-03,27.61657373557157,4,0.029235880398670977
2017-02-10,27.78410722885889,4,0.010974822466107037
2017-02-17,29.75042138691523,4,0.006066411238825342
2017-02-24,30.26183941905544,4,0.07077118375119018
2017-03-03,30.235386762220603,4,0.017190278601066922
2017-03-10,30.20893410538576,4,-0.0008741258741258306
2017-03-17,30.18248144855092,4,-0.0008748906386703004
2017-03-24,30.05021816437673,4,-0.0008756567425569628
2017-03-31,29.803326700584897,4,-0.004382120946538004
2017-04-07,29.314917175107976,4,-0.008215962441314728
2017-04-21,29.190399929825357,4,-0.01638775195747988
2017-04-28,30.30216104842017,4,-0.0042475728155340065
2017-05-05,30.58677189478044,4,0.038086532602072065
2017-05-12,29.750727533597146,4,0.009392427355444655
2017-05-19,27.758451609075237,4,-0.027333527188135975
2017-05-26,28.016380188589235,4,-0.06696562032884923
2017-06-02,28.443296458129645,4,0.009291893623838643
2017-06-09,27.900757032255374,4,0.015238095238095273
2017-06-16,28.132003344923096,4,-0.01907442151344596
2017-06-23,28.54113143656599,4,0.008288173414089828
2017-06-30,27.83849840961407,4,0.014543155232374483
2017-07-07,27.73892235108457,4,-0.02461826114054233
2017-07-14,28.20572622236496,4,-0.003576919166556336
2017-07-21,28.58276011839912,4,0.016828478964401317
2017-07-28,28.295496197611183,4,0.013367281985996238
2017-08-04,28.54685212830063,4,-0.010050251256281562
2017-08-11,28.25061120998807,4,0.008883248730964688
2017-08-18,27.263141482279558,4,-0.010377358490566202
2017-08-25,28.223680217414213,4,-0.03495392437241818
2017-09-01,28.995702004531765,4,0.03523213697728056
2017-09-08,28.259588207512692,4,0.027353689567429562
2017-09-15,29.12137996987649,4,-0.025386996904024794
2017-09-22,29.95624073966641,4,0.030495552731893527
2017-09-29,30.18964267530661,4,0.02866831072749676
2017-10-06,30.560112947253533,4,0.007791429427630003
2017-10-13,30.30657719539484,4,0.012271436132297975
2017-10-20,31.01285536128692,4,-0.008296296296296135
2017-10-27,31.175842630338934,4,0.0233044517478338
2017-11-03,31.21206202346161,4,0.005255474452554587
2017-11-10,30.777429305989557,4,0.0011617775196051117
2017-11-17,32.50690532759709,4,-0.013925152306353383
2017-11-24,33.04114137615649,4,0.056192997940570644
2017-12-01,34.0462295353106,4,0.016434540389972385
2017-12-08,34.05528438359127,4,0.03041929295697443
2017-12-15,34.580465583869994,4,0.00026595744680846245
2017-12-22,34.90644012197403,4,0.015421430470619502
2017-12-29,34.68006891495734,4,0.00942655145325988
2018-01-05,36.060042655980354,4,-0.006485084306095956
2018-01-12,37.28241698330171,4,0.03979155129152123
2018-01-19,37.6655492351487,4,0.03389830508474545
2018-01-26,38.82406818716224,4,0.010276486420357278
2018-02-02,37.33715016213699,4,0.030758052797287494
2018-02-09,36.060042655980354,4,-0.03829887218045114
2018-02-16,40.43869696280315,4,-0.034204739799657546
2018-02-23,40.13766447920909,4,0.12142676448267098
2018-03-02,40.192397658044364,4,-0.007444168734491052
2018-03-09,41.38740539594809,4,0.0013636363636360116
2018-03-16,41.05900632293638,4,0.029732183386291577
2018-03-23,38.69635743654658,4,-0.007934758651091056
2018-04-06,37.452304607850756,4,-0.05754276827371696
2018-04-13,39.539629220171435,4,-0.03214909389690723
2018-04-20,40.541912844589746,4,0.05573287503069002
2018-04-27,41.11201912636896,4,0.0253488372093027
2018-05-04,41.654539620320136,4,0.014062145611249743
2018-05-11,42.23384116470871,4,0.013196152985908816
2018-05-18,39.732729734967634,4,0.013907284768212236
2018-05-25,39.778706048014335,4,-0.059220553015458144
2018-06-01,40.14651655238802,4,0.0011571395510296956
2018-06-08,39.98100182541986,4,0.009246417013407227
2018-06-15,40.68903704633922,4,-0.0041227668346313084
2018-06-22,39.72353447235829,4,0.017709291628335233
2018-06-29,39.567215007999465,4,-0.023728813559322104
2018-07-06,39.57747973841699,4,-0.003935185185185319
2018-07-13,38.71568961533743,4,0.0002594251431506933
2018-07-20,38.928820505991524,4,-0.021774760009365512
2018-07-27,39.4477478919319,4,0.005505026328387119
2018-08-03,39.68867846397564,4,0.013330159485836601
2018-08-10,40.56900170798164,4,0.006107587502936385
2018-08-17,42.50571284479483,4,0.022180714452486594
2018-08-24,42.92270806563978,4,0.0477386934673365
2018-08-31,44.26635933280683,4,0.009810333551340866
2018-09-07,43.59916697945491,4,0.03130397236614857
2018-09-14,43.92349659566765,4,-0.015072221059242441
2018-09-21,44.998417609401294,4,0.007438894792773931
2018-09-28,45.08181665357028,4,0.024472573839662504
2018-10-05,44.90417182445032,4,0.0018533772652387093
2018-10-12,42.64636804686524,4,-0.0039404984605003746
2018-10-19,42.3011666428543,4,-0.05028049033866622
2018-10-26,41.284221966173405,4,-0.008094508860205685
2018-11-02,42.4317833903179,4,-0.02404058226731387
2018-11-09,43.952535521501225,4,0.027796610169491753
2018-11-16,43.2434731781274,4,0.035839929639401635
2018-11-23,41.554785228776595,4,-0.016132455954149805
2018-11-30,44.66159786487506,4,-0.03905070118662324
2018-12-07,43.32744108721115,4,0.0747642568477771
2018-12-14,42.74899549130093,4,-0.029872571547942428
2018-12-21,39.04507772394028,4,-0.013350559862187583
2018-12-28,39.903416350129646,4,-0.08664338716717601
2019-01-04,40.36511377214867,4,0.02198327359617669
2019-01-11,40.901183549644585,4,0.011570373272500989
2019-01-18,42.349512422177405,4,0.01328052190121154
2019-01-25,43.38403304541514,4,0.03541043918142073
2019-02-01,44.52200573097665,4,0.02442815900510764
2019-02-08,44.38093473689877,4,0.02623021894645583
2019-02-15,46.487594915128355,4,-0.003168567807351197
2019-02-22,47.127116754948034,4,0.047467683831320606
2019-03-01,48.349732036956254,4,0.013756827837345442
2019-03-08,48.02997111704642,4,0.025942925563759545
2019-03-15,50.033179232952214,4,-0.006613499319198302
2019-03-22,49.60056151778007,4,0.041707460348541225
2019-03-29,50.77615313509568,4,-0.008646616541353347
2019-04-05,52.253114080867356,4,0.023701175578308753
2019-04-12,53.27527244361571,4,0.029087688896834107
2019-04-26,52.88723084294272,4,0.01956167360985339
2019-05-03,51.99757449018027,4,-0.007283709362231439
2019-05-10,50.50219466319656,4,-0.016821760916248985
2019-05-17,53.33205901932396,4,-0.028758645795413207
2019-05-24,51.45810202095197,4,0.056034482758620774
2019-05-31,49.24342556833054,4,-0.03513753327417923
2019-06-07,52.93455298936625,4,-0.043038440316350846
2019-06-14,51.817750333770846,4,0.07495675571785476
2019-06-21,53.975640210684034,4,-0.02109780082245627
2019-06-28,51.79882147520143,4,0.04164383561643814
2019-07-05,53.900628576034485,4,-0.04032965106084507
2019-07-12,55.18624427528621,4,0.04057634982755909
2019-07-19,54.62438259931693,4,0.02385159010600746
2019-07-26,53.83396702125848,4,-0.010181190681622265
2019-08-02,50.71039702603952,4,-0.014470013947001314
2019-08-09,49.92950452723478,4,-0.058022289050061904
2019-08-16,44.720380175451936,4,-0.015399061032863814
2019-08-23,44.38707240157186,4,-0.10432958230020994
2019-08-30,44.5775339866462,4,-0.007453151618398768
2019-09-06,46.51071907515061,4,0.004290924694271947
2019-09-13,47.64396550634286,4,0.04336680196539189
2019-09-20,47.234473098433064,4,0.02436527436527447
2019-09-27,46.51071907515061,4,-0.008594843094143378
2019-10-04,45.59023838957975,4,-0.015322580645161565
2019-10-11,44.66922347261854,4,-0.01979072144818006
2019-10-18,44.81313205339373,4,-0.020202020202020332
2019-10-25,44.995416255708975,4,0.003221649484536071
2019-11-01,45.12013702571414,4,0.004067651466495459
2019-11-08,46.8470399950164,4,0.0027718550106610174
2019-11-15,43.2589193810217,4,0.03827344248352116
2019-11-22,43.028665651781395,4,-0.07659225885725995
2019-11-29,43.46998529949197,4,-0.005322687957418526
2019-12-06,42.05968120789513,4,0.010256410256409998
2019-12-13,43.46039139410696,4,-0.03244316927830471
2019-12-20,45.52308105188466,4,0.03330291970802901
2019-12-27,45.830086024205066,4,0.04746136865342154
2020-01-03,46.0260794853718,4,0.0067439409905163394
2020-01-10,45.54291677819804,4,0.004276523964262813
2020-01-17,47.36927181131483,4,-0.01049758555532243
2020-01-24,47.20499649087576,4,0.04010184595798849
2020-01-31,44.421979297554934,4,-0.003467972256221863
2020-02-07,46.35463012624993,4,-0.058955987717502545
2020-02-14,45.388304711902435,4,0.04350663476180072
2020-02-21,44.73603505721786,4,-0.020846362309776656
2020-02-28,38.58537379489599,4,-0.014370875026612828
2020-03-06,38.343792441309105,4,-0.1374878496597901
2020-03-13,36.372488596040185,4,-0.00626095667418014
2020-03-20,34.40118475077128,4,-0.05141129032258074
2020-03-27,37.51275258497025,4,-0.05419766206163634
2020-04-03,38.08607976598122,4,0.09044943820224716
2020-04-17,41.4208056441086,4,0.015283527374119643
2020-04-24,41.45980828595805,4,0.08755760368663568
2020-05-01,39.89970261198032,4,0.0009416195856875031
2020-05-08,41.918089327688996,4,-0.03762935089369723
2020-05-15,43.166173866871176,4,0.050586510263929574
2020-05-22,43.78046547599991,4,0.029774366131658514
2020-05-29,46.62765833100926,4,0.014230856110232892
2020-06-05,46.63740899147162,4,0.06503340757238307
2020-06-12,43.946226703860034,4,0.00020911752404839667
2020-06-19,44.189993215419065,4,-0.05770436964248393
2020-06-26,45.155308601192786,4,0.00554692700244086
2020-07-10,45.85552910765057,4,0.02184466019417486
2020-07-17,45.943977406400855,4,0.015506936573993046
2020-07-24,45.600011800149716,4,0.0019288469781395534
2020-07-31,46.28794301265198,4,-0.007486631016042966
2020-08-07,46.612253441403034,4,0.015086206896551824
2020-08-14,41.76725218763713,4,0.00700636942675148
2020-08-21,41.52156246888633,4,-0.10394265232974897
2020-08-28,41.47242452513617,4,-0.005882352941176339
2020-09-04,40.11621727763171,4,-0.0011834319526626835
2020-09-11,39.19242393512868,4,-0.03270142180094793
2020-09-18,39.12363081387846,4,-0.023027927486526156
2020-09-25,37.78707874387407,4,-0.0017552657973921582
2020-10-02,37.959142599277975,4,-0.03416227078623457
2020-10-09,39.52630866425993,4,0.004553510383011439
2020-10-16,39.833790613718406,4,0.04128560229945144
2020-10-23,38.50467509025271,4,0.007779171894604531
2020-10-30,35.60839350180505,4,-0.03336653386454158
2020-11-06,37.22515342960289,4,-0.07521895929933053
2020-11-13,41.06371841155234,4,0.04540389972144876
2020-11-20,40.63721119133574,4,0.10311750599520342
2020-11-27,42.35315884476535,4,-0.01038647342995147
2020-12-04,44.019512635379066,4,0.04222601903832102
2020-12-11,43.96,4,0.03934426229508192
2020-12-18,45.070902527075816,4,-0.0013519603424967386
2021-01-08,45.06,4,0.02527075812274382
2021-01-15,45.43,4,-0.00024189724333267826
2021-01-22,44.77,4,0.008211273857079426
2021-01-29,44.58,4,-0.014527845036319542
2021-02-05,48.08,4,-0.004243913334822547
2021-02-12,47.29,4,0.0785105428443249
2021-02-19,45.68,4,-0.01643094841930115
2021-02-26,44.87,4,-0.034045252696130235
2021-03-05,46.25,4,-0.01773204903677761
2021-03-12,48.82,4,0.030755515934923094
2021-03-19,48.98,4,0.05556756756756753
