Date,DIS,dayofweek,weekly_ret
2017-09-01,97.911791131867,4,0.01698113207547025
2017-09-08,93.63839965685,4,-0.008885850991113164
2017-09-15,95.037139530163,4,-0.04364532019704992
2017-09-22,95.114311385242,4,0.014937673843624655
2017-09-29,95.085371939587,4,0.0008120178643897802
2017-10-06,96.53234422232401,4,-0.0003042596348911131
2017-10-13,93.937440595283,4,0.01521761184944781
2017-10-20,95.886029936035,4,-0.026881183171773904
2017-10-27,94.834563410579,4,0.020743479153825906
2017-11-03,95.152897312782,4,-0.01096579476861681
2017-11-10,101.07583719012,4,0.0033567287152975744
2017-11-17,99.78320861754,4,0.062246553122480286
2017-11-24,99.011490066747,4,-0.012788700133629538
2017-12-01,101.52922183871,4,-0.007733952049496895
2017-12-08,101.35558516478001,4,0.025428682774753852
2017-12-15,108.20143875357999,4,-0.0017102137767374126
2017-12-22,105.67314055317,4,0.06754293389624522
2017-12-29,104.54513058683001,4,-0.023366585782357174
2018-01-05,108.54178658825,4,-0.010674519186570586
2018-01-12,109.3683456153,4,0.038229001953377084
2018-01-19,107.54019153193,4,0.007615122737803404
2018-01-26,109.09606734757,4,-0.016715568596058605
2018-02-02,105.70231322471001,4,0.014467854236413835
2018-02-09,100.24702364614001,4,-0.03110794188435595
2018-02-16,103.59215664976,4,-0.05160993560257032
2018-02-23,104.29230076679,4,0.03336890096037082
2018-03-02,100.14978140765999,4,0.006758659532469791
2018-03-09,101.84179635717,4,-0.039720279720294904
2018-03-16,100.03309072149,4,0.016894844159695666
2018-03-23,95.82250179542801,4,-0.01775995416790055
2018-04-06,97.582586311865,4,-0.042091960727125954
2018-04-13,97.582586311865,4,0.018368175360257366
2018-04-20,97.47561984954099,4,0.0
2018-04-27,96.493473240921,4,-0.0010961634279926802
2018-05-04,98.360524219683,4,-0.01007581803671509
2018-05-11,99.255152813673,4,0.01934898720144962
2018-05-18,101.06385844935,4,0.009095402867027147
2018-05-25,99.381567723694,4,0.018222788282562963
2018-06-01,96.61988815094101,4,-0.01664581930145781
2018-06-08,101.11247956859002,4,-0.02778864970646433
2018-06-15,105.84817658243,4,0.046497584541089765
2018-06-22,103.40739639665001,4,0.0468359299865404
2018-06-29,101.91959014795,4,-0.02305925585670543
2018-07-06,102.70725227961,4,-0.01438781267631073
2018-07-13,107.82399074974,4,0.0077282702031729045
2018-07-20,109.27471353437001,4,0.04981866768473364
2018-07-27,110.39216216578001,4,0.013454545454518962
2018-08-03,111.83308276943,4,0.010226049515641433
2018-08-10,110.45097525163999,4,0.013052743739959682
2018-08-17,110.2549316321,4,-0.01235866421244558
2018-08-24,109.71581167835,4,-0.0017749378771291235
2018-08-31,109.80403130714001,4,-0.004889758179243531
2018-09-07,108.77480230453001,4,0.0008040739747581238
2018-09-14,107.09862935741998,4,-0.00937332619174125
2018-09-21,108.21607798883001,4,-0.01540957015410016
2018-09-28,114.62670434795,4,0.010433827567305043
2018-10-05,112.50943325686,4,0.059239130434774134
2018-10-12,110.38235998479999,4,-0.018471010774792962
2018-10-19,116.54793181948999,4,-0.01890573270602025
2018-10-26,110.95088648148001,4,0.05585649587070818
2018-11-02,112.90152049595,4,-0.04802354920101637
2018-11-09,115.66573553154,4,0.017581058397361904
2018-11-16,113.89154077465,4,0.024483417259993034
2018-11-23,109.86284439301001,4,-0.015338983050915744
2018-11-30,113.20538810625,4,-0.035373095791295994
2018-12-07,110.62741450923001,4,0.03042469664523506
2018-12-14,110.84475717035,4,-0.02277253441859506
2018-12-21,102.96114609888001,4,0.0019646365422547607
2018-12-28,106.00394335453001,4,-0.07112299465236938
2019-01-04,108.28604129626999,4,0.029552868931041365
2019-01-11,111.28932170445,4,0.021528424976677618
2019-01-18,109.69876859354,4,0.027734695739435766
2019-01-25,109.74816465289,4,-0.014292055037715357
2019-02-01,109.95562810213998,4,0.00045028818448300534
2019-02-08,110.16309155139,4,0.0018903591682479792
2019-02-15,111.23004643323999,4,0.0018867924528365165
2019-02-22,113.85791679040001,4,0.00968523002417987
2019-03-01,112.63289451863999,4,0.023625544009255206
2019-03-08,112.43531028126002,4,-0.01075921908895594
2019-03-15,113.57141964620001,4,-0.0017542320849018855
2019-03-22,106.92271005834999,4,0.010104560231994686
