Date,TMO,dayofweek,weekly_ret
2017-07-14,179.1239272871236,4,0.017309566114518393
2017-07-21,180.34151463480617,4,0.019494056003154903
2017-07-28,174.19418339162831,4,0.0067974578612877146
2017-08-04,174.55055042021834,4,-0.03408716653858812
2017-08-11,171.48183434069313,4,0.002045803261919721
2017-08-18,170.8284947882781,4,-0.01758067260250684
2017-08-25,175.4315689075659,4,-0.0038099636321652364
2017-09-01,184.12296477151142,4,0.02694558729790808
2017-09-08,189.69614913529426,4,0.04954294097731626
2017-09-15,188.85390589082832,4,0.03026881720430108
2017-09-22,186.54561443237148,4,-0.004439959631785895
2017-09-29,187.437229158814,4,-0.01222263022609238
2017-10-06,191.40986810663037,4,0.004779607010090059
2017-10-13,190.6272285134196,4,0.021194503171247714
2017-10-20,192.05381207572773,4,-0.004088815278712743
2017-10-27,190.6272285134196,4,0.00748362956033688
2017-11-03,191.9052096213206,4,-0.007428040854224882
2017-11-10,184.44536641008455,4,0.006704084814468381
2017-11-17,188.3981916973132,4,-0.038872541427907525
2017-11-24,191.70707301544448,4,0.021430873348372348
2017-12-01,190.40927824695592,4,0.017563232896881775
2017-12-08,186.20878220238205,4,-0.006769675985736856
2017-12-15,190.63034544043168,4,-0.022060353798127097
2017-12-22,188.79612200950228,4,0.023745191745274452
2017-12-29,188.26072706209587,4,-0.009621885889634307
2018-01-05,200.664043343678,4,-0.0028358365717886524
2018-01-12,208.37769647482983,4,0.0658837160311776
2018-01-19,211.689213371751,4,0.03844063441869672
2018-01-26,217.90574359441453,4,0.015891897035732905
2018-02-02,215.8335668535267,4,0.029366306027820865
2018-02-09,198.47288994781098,4,-0.009509509509509573
2018-02-16,208.8139442097536,4,-0.08043548164821535
2018-02-23,209.90456354706296,4,0.05210310720351696
2018-03-02,204.67950544922616,4,0.0052229238877545825
2018-03-09,216.03186127849202,4,-0.02489254168437982
2018-03-16,208.81155958598853,4,0.055464057353226126
2018-03-23,203.06636413834136,4,-0.03342239264973801
2018-04-06,203.96932231750526,4,-0.02751378065006649
2018-04-13,212.69130297118724,4,0.0044466161739555865
2018-04-20,214.21938604361844,4,0.04276123759486272
2018-04-27,211.19298775081643,4,0.00718451131327269
2018-05-04,208.4444227439109,4,-0.01412756496363865
2018-05-11,214.8742787889461,4,-0.013014470964104685
2018-05-18,213.27673739504075,4,0.030846860570286072
2018-05-25,211.9967197564458,4,-0.0074347725698452605
2018-06-01,210.190803398118,4,-0.006001674886014663
2018-06-08,215.34064180455826,4,-0.008518605195413143
2018-06-15,214.29818275999742,4,0.024500778926497935
2018-06-22,207.2972458347982,4,-0.00484097676975892
2018-06-29,205.69845031003638,4,-0.032669138090825056
2018-07-06,205.75803275195298,4,-0.007712574850299525
2018-07-13,209.73019554639225,4,0.0002896591677128413
2018-07-20,215.34087549353762,4,0.01930501930501949
2018-07-27,229.4917054487275,4,0.02675189393939359
2018-08-03,231.69625579964128,4,0.06571362693105853
2018-08-10,229.80947847228265,4,0.00960623106880143
2018-08-17,228.39936068025668,4,-0.008143322475569925
2018-08-24,233.07658237070893,4,-0.0061360297294963395
2018-08-31,237.436031037606,4,0.0204782608695655
2018-09-07,234.31788324397118,4,0.01870393251246205
2018-09-14,240.46480516836587,4,-0.013132580510246794
2018-09-21,241.96535007209442,4,0.026233259874554715
2018-09-28,242.55165569673008,4,0.006240185139267718
2018-10-05,239.18288270094214,4,0.0024230974578012265
2018-10-12,229.96099084226609,4,-0.01388888888888895
2018-10-19,225.72766548472734,4,-0.03855581868793878
2018-10-26,228.5598197732216,4,-0.018408884663583924
2018-11-02,232.7434582134184,4,0.012546775258639675
2018-11-09,241.92560053822083,4,0.01830434782608692
2018-11-16,239.550565889273,4,0.03945177404893041
2018-11-23,233.53844889089044,4,-0.009817210926268305
2018-11-30,247.9874044539454,4,-0.025097486103044853
2018-12-07,234.38312648570454,4,0.06186970767201405
2018-12-14,232.89251896544437,4,-0.05485874574233618
2018-12-21,214.59446034225732,4,-0.0063597049096922875
2018-12-28,221.2175619960848,4,-0.07856868354754687
2019-01-04,220.53138479771528,4,0.030863339357708908
2019-01-11,238.67032986765722,4,-0.0031018206338504495
2019-01-18,239.32667327479328,4,0.08225108225108224
2019-01-25,239.5653436046609,4,0.00275000000000003
2019-02-01,242.0813266653492,4,0.0009972575417600549
2019-02-08,242.1608834419717,4,0.010502283105023213
2019-02-15,251.0911316178532,4,0.0003286365690340354
2019-02-22,250.70329233181823,4,0.03687733563303364
2019-03-01,262.59703043688984,4,-0.001544615628341739
2019-03-08,248.46575798930897,4,0.04744149147163834
2019-03-15,261.8225516222764,4,-0.053813527228660174
2019-03-22,262.53908298860745,4,0.053757080013987935
2019-03-29,272.4013411001919,4,0.002736706070165962
2019-04-05,275.15799649566003,4,0.03756491414275431
2019-04-12,279.2979555011284,4,0.010119830483706016
2019-04-26,271.90374987357313,4,0.015045752106767063
2019-05-03,277.29763877012084,4,-0.0264742561909852
2019-05-10,267.8832127624933,4,0.019837493594905276
2019-05-17,260.4691034858733,4,-0.033950617283950546
2019-05-24,270.49059078997584,4,-0.02767664759640398
2019-05-31,265.6938113653706,4,0.03847476406984329
2019-06-07,280.3329452524955,4,-0.017733627667402718
2019-06-14,284.07418390742345,4,0.0550977601318452
2019-06-21,293.23593982114534,4,0.013345697386934807
2019-06-28,292.4591822545472,4,0.03225127953445983
2019-07-05,299.4002082022256,4,-0.0026489166610064174
2019-07-12,289.73057234111263,4,0.023733315172977276
2019-07-19,288.6152281429204,4,-0.032296690503908265
2019-07-26,286.0160778239188,4,-0.003849590980958384
2019-08-02,273.6775826314173,4,-0.009005589676351011
2019-08-09,275.2211393342726,4,-0.043139166463563305
2019-08-16,275.0020538667706,4,0.005640055308929526
2019-08-23,268.24027966523033,4,-0.0007960343018416083
2019-08-30,285.86670136880383,4,-0.024588086185044045
2019-09-06,293.82348721126436,4,0.06571131571131539
2019-09-13,296.4126790999249,4,0.027833902320072212
2019-09-20,295.28801714513463,4,0.008812065751567566
2019-09-27,286.389417634096,4,-0.00379424374896975
2019-10-04,291.27218780252707,4,-0.030135322107110674
2019-10-11,282.6426388926061,4,0.017049408489909768
2019-10-18,280.4304450611945,4,-0.029627095449880403
2019-10-25,295.63678644287967,4,-0.007826822733041805
2019-11-01,302.53245370115366,4,0.05422500177670386
2019-11-08,293.61392451595816,4,0.023324794391263337
2019-11-15,305.7311664033299,4,-0.029479578392622163
2019-11-22,306.6877907628592,4,0.0412693025623625
2019-11-29,312.84606007732935,4,0.003128972328150903
2019-12-06,318.994364554721,4,0.020079929817721
2019-12-13,319.37302836370134,4,0.01965281095715876
2019-12-20,325.7635869394917,4,0.0011870548544294923
2019-12-27,325.59408458340783,4,0.020009700282244136
2020-01-03,321.87500347639167,4,-0.0005203232125368107
2020-01-10,327.7677030320124,4,-0.01142244679222193
2020-01-17,338.197083294583,4,0.018307415897404145
2020-01-24,332.70321281210084,4,0.03181942627688383
2020-01-31,312.2731935405833,4,-0.016244582682272246
2020-02-07,325.25507987124007,4,-0.06140613761687874
2020-02-14,338.197083294583,4,0.04157220856349175
2020-02-21,333.95952439248686,4,0.03979031911958564
2020-02-28,289.9487361716582,4,-0.012529850526253883
2020-03-06,310.25910672123416,4,-0.1317847972771241
2020-03-13,299.46080956601037,4,0.07004814305364526
2020-03-20,277.7585817635957,4,-0.03480412636179597
2020-03-27,273.73743334779186,4,-0.0724710115953614
2020-04-03,281.59014749974614,4,-0.014477134748716036
2020-04-17,330.85171010228487,4,0.02868703069184253
2020-04-24,327.978035800172,4,0.17494064703589518
2020-05-01,329.085597770778,4,-0.008685686712105789
2020-05-08,332.27856921757007,4,0.0033769394584728385
2020-05-15,342.16680266685427,4,0.009702556017100683
2020-05-22,339.5126451517084,4,0.029758866100117132
2020-05-29,348.42303109541245,4,-0.007756911232940533
2020-06-05,353.42202701679633,4,0.026244636454475945
2020-06-12,339.23326015011406,4,0.014347489905209398
2020-06-19,352.183152380356,4,-0.04014680971202722
2020-06-26,350.4059119663366,4,0.03817400518012737
2020-07-10,381.9768905569494,4,-0.00504635273438625
2020-07-17,394.7869998332797,4,0.09009830460179513
2020-07-24,405.7499772186348,4,0.03353634628956814
2020-07-31,413.30824122657083,4,0.02776934749620641
2020-08-07,413.6876521014739,4,0.01862788523057235
2020-08-14,413.1185357891193,4,0.0009179852639209507
2020-08-21,427.9055754136284,4,-0.0013757150097750692
2020-08-28,423.8219162600672,4,0.03579369682907996
2020-09-04,409.3443960335054,4,-0.009543365144550342
2020-09-11,430.46160657086966,4,-0.03415944214097233
2020-09-18,428.6019348328428,4,0.05158788233572342
2020-09-25,421.8489944308616,4,-0.004320180266113249
2020-10-02,434.60565847424914,4,-0.015755739424309634
2020-10-09,464.2147048521665,4,0.030239882545170627
2020-10-16,468.100642450348,4,0.06812853399531082
2020-10-23,479.66854923362337,4,0.008370992037874059
2020-10-30,472.62591168421994,4,0.024712435177874026
2020-11-06,527.1089545132218,4,-0.014682300018743377
2020-11-13,488.0797560656768,4,0.11527730808251602
2020-11-20,450.56897025289686,4,-0.0740438919000872
2020-11-27,452.92650565950566,4,-0.0768538038027794
2020-12-04,474.12434520536965,4,0.005232351897836107
2020-12-11,470.897718356494,4,0.04680194089104561
2020-12-18,466.4121956387393,4,-0.006805444355484469
2021-01-08,512.0060165975103,4,-0.009525471334645319
2021-01-15,502.85127306435953,4,0.09775434987571763
2021-01-22,514.3046967422972,4,-0.01788014835057572
2021-01-29,509.40750860775137,4,0.022776960686886394
2021-02-05,492.2773443983403,4,-0.009521958802953923
2021-02-12,507.5385817074247,4,-0.033627624092603337
2021-02-19,478.5852061446103,4,0.031001299334091126
2021-02-26,449.8217215502781,4,-0.05704664946931037
2021-03-05,446.6135636090757,4,-0.060101073382617276
2021-03-12,450.2314862717401,4,-0.007132065410593524
2021-03-19,445.01,4,0.008100789938908282
