Date,AMGN,dayofweek,weekly_ret
2015-05-29,134.58284383968055,4,0.00751416605075117
2015-06-05,135.43550616785976,4,-0.04474874679056107
2015-06-12,134.4622653286249,4,0.006335594521950538
2015-06-19,138.42413069188186,4,-0.007186009538950655
2015-06-26,136.09868797866582,4,0.029464514476044146
2015-07-10,132.72248966910772,4,-0.016799402687904474
2015-07-17,140.62038214325256,4,-0.02480698645741053
2015-07-24,136.58961477367808,4,0.05950681375730049
2015-07-31,152.09256619511834,4,-0.028664175904942857
2015-08-07,148.4063088571314,4,0.11350022069487387
2015-08-14,145.12999250301797,4,-0.024236933008664474
2015-08-21,134.28764331351869,4,-0.022076664929841283
2015-08-28,134.8933611453343,4,-0.07470784641068473
2015-09-04,127.21805090504236,4,0.004510599909788082
2015-09-11,132.57432716066887,4,-0.056899095516068754
2015-09-18,130.30721184730191,4,0.0421031152224185
2015-09-25,119.87155891630741,4,-0.0171007114418118
2015-10-02,123.28088499824094,4,-0.08008499900391797
2015-10-09,129.44190065899394,4,0.02844149281744035
2015-10-16,132.0551404476841,4,0.049975433424580995
2015-10-23,134.7722175789712,4,0.02018851527508514
2015-10-30,136.87492376655965,4,0.020575322718039413
2015-11-06,138.84783327590188,4,0.015601926163723912
2015-11-13,131.82408722978232,4,0.014413958781135383
2015-11-20,139.09594054051132,4,-0.05058592475233514
2015-11-27,142.23605901559884,4,0.05516331243813921
2015-12-04,140.4180956879166,4,0.022575198549183773
2015-12-11,134.95550731574218,4,-0.012781311154598685
2015-12-18,138.13041934734036,4,-0.03890231059902127
2016-01-08,131.08907334849454,4,0.02352562036738637
2016-01-15,131.60662750159068,4,-0.05097607052896713
2016-01-22,135.76445750461514,4,0.003948110547095318
2016-01-29,132.85049714684692,4,0.03159286186384658
2016-02-05,126.16143590767156,4,-0.021463352127114477
2016-02-12,126.77297213998881,4,-0.050350291363844724
2016-02-19,131.5033069213317,4,0.0048472516812885225
2016-02-26,129.295817356705,4,0.037313432835821114
2016-03-04,127.87671692230214,4,-0.016786570743405616
2016-03-11,126.64157395161816,4,-0.01097560975609746
2016-03-18,127.46500259874078,4,-0.009658857377723096
2016-04-01,135.04229812811408,4,0.0065020405339972775
2016-04-08,137.05707034979721,4,0.0594460861796442
2016-04-15,140.27194602526538,4,0.01491956408925832
2016-04-22,142.95246906802637,4,0.023456474498273927
2016-04-29,138.66888812714365,4,0.01910947355273862
2016-05-06,134.19258984331734,4,-0.029965071389178366
2016-05-13,134.3327479109127,4,-0.03228048010107398
2016-05-20,132.4193769692213,4,0.001044454598864375
2016-05-27,138.20357668235286,4,-0.01424351821463754
2016-06-03,140.3638341971657,4,0.04368091623385295
2016-06-10,136.47537067050257,4,0.01563098124282236
2016-06-17,131.9256038229784,4,-0.027702745147308305
2016-06-24,129.1304951201389,4,-0.03333764052203125
2016-07-01,136.03450178992853,4,-0.021187007084614518
2016-07-08,142.04795332095856,4,0.05346534653465351
2016-07-15,143.9701416402614,4,0.04420534093855322
2016-07-22,146.0774948894054,4,0.013531967721911897
2016-07-29,151.68534705030726,4,0.01463743263106343
2016-08-05,153.12257960097867,4,0.038389569626365416
2016-08-12,152.5582674338439,4,0.009475091553798887
2016-08-19,153.9641992536129,4,-0.0036853622020038834
2016-08-26,152.50099841978925,4,0.009215703897389016
2016-09-02,150.55006397469106,4,-0.009503513420112797
2016-09-09,147.69460537777462,4,-0.012792928999244113
2016-09-16,153.37891892008344,4,-0.018966837486010357
2016-09-23,155.01060954689285,4,0.03848694085860083
2016-09-30,147.92517035764985,4,0.010638297872340496
2016-10-07,148.53705434270339,4,-0.04570938215102982
2016-10-14,143.5710393915443,4,0.004136442659313122
2016-10-21,140.56482676932484,4,-0.033432835820895845
2016-10-28,128.74393760879806,4,-0.02093885114268046
2016-11-04,120.07114721195246,4,-0.08409564065358643
2016-11-11,132.16694077156126,4,-0.06736465077834408
2016-11-18,129.66785821246054,4,0.10073855243722307
2016-11-25,129.8464271833515,4,-0.018908529958487574
2016-12-02,128.57858749002577,4,0.0013771259381669676
2016-12-09,128.07859437153112,4,-0.009764147699924397
2016-12-16,133.36423590990313,4,-0.0038886188459134052
2016-12-23,131.7392582747955,4,0.0412687347507843
2016-12-30,130.5428461698262,4,-0.01218450826805928
2017-01-06,139.9802162814127,4,-0.009081667231446766
2017-01-13,139.39093867747258,4,0.07229327679365305
2017-01-20,138.09631363851318,4,-0.004209720627631142
2017-01-27,140.31949732610548,4,-0.009287727389188039
2017-02-03,149.57829846680104,4,0.016098790974332644
2017-02-10,149.89972261440477,4,0.06598371086790533
2017-02-17,155.78233526119757,4,0.0021488688593089833
2017-02-24,156.9240258710523,4,0.039243652651212546
2017-03-03,161.9942109415881,4,0.007328755265739728
2017-03-10,163.10893248191866,4,0.03230980751604018
2017-03-17,151.5751604154338,4,0.006881243063262987
2017-03-24,148.995119430959,4,-0.07071208112874772
2017-03-31,147.49384122744925,4,-0.017021528972184452
2017-04-07,146.87355262839438,4,-0.010076022686135055
2017-04-21,144.2036147455058,4,-0.004205522033278175
2017-04-28,146.8196144893461,4,-0.01817847961806851
2017-05-05,147.2601092915735,4,0.018141013652515303
2017-05-12,144.03281063851966,4,0.003000244917952699
2017-05-19,141.70908961162309,4,-0.02191563396618046
2017-05-26,140.35094230846394,4,-0.01613327558210631
2017-06-02,144.0994288651831,4,-0.009584052137243781
2017-06-09,148.54509770419068,4,0.026707954325527306
2017-06-16,147.06018998607001,4,0.030851398052152312
2017-06-23,156.18693986329936,4,-0.00999634280141426
2017-06-30,155.94247334873072,4,0.06206132249722951
2017-07-07,155.2181281203792,4,-0.00156521739130433
2017-07-14,160.37908787238385,4,-0.004644951518318452
2017-07-21,163.16781700153726,4,0.033249722918975655
2017-07-28,158.03402019559573,4,0.017388358832495898
2017-08-04,157.40927243614257,4,-0.03146329282503768
2017-08-11,153.40726504950038,4,-0.003953248539016574
2017-08-18,152.494048102111,4,-0.025424216278400746
2017-08-25,154.72735803008143,4,-0.005952892433710333
2017-09-01,162.90400703167109,4,0.0146452268515751
2017-09-08,164.6633083218682,4,0.05284552845528445
2017-09-15,170.88922946800616,4,0.010799619495271529
2017-09-22,169.33047029379006,4,0.03781000885739605
2017-09-29,169.9594432939124,4,-0.009121459433509504
2017-10-06,169.38516359814852,4,0.0037144702842379917
2017-10-13,166.82369384402736,4,-0.0033789219629929423
2017-10-20,166.77811609039532,4,-0.015122161231299058
2017-10-27,159.77737313251248,4,-0.00027320911425599004
2017-11-03,158.1001117988531,4,-0.04197638828159189
2017-11-10,157.1065167696744,4,-0.010497489730716292
2017-11-17,156.00792396225683,4,-0.006284594095941065
2017-11-24,156.11804720270075,4,-0.006992662239645897
2017-12-01,162.61531838889357,4,0.0007058823529411118
2017-12-08,160.97264671893802,4,0.04161768163649193
2017-12-15,162.46848740163497,4,-0.010101580135440269
2017-12-22,161.8995173260079,4,0.009292514679893005
2017-12-29,159.58692927668503,4,-0.0035020334387710905
2018-01-05,165.78136155165703,4,-0.014284094773835188
2018-01-12,169.8100367645647,4,0.038815411155836976
2018-01-19,173.70105792691746,4,0.02430113479103224
2018-01-26,179.8771363284821,4,0.022913964548205712
2018-02-02,171.61789329518615,4,0.035555790363482664
2018-02-09,159.18314406172394,4,-0.045916024692617685
2018-02-16,169.6812222633346,4,-0.07245601839473814
2018-02-23,172.56547948731503,4,0.0659496849587291
2018-03-02,171.09561763278657,4,0.016998093162626127
2018-03-09,176.66075496880003,4,-0.00851770504098126
2018-03-16,174.01685251348468,4,0.032526475037821356
2018-03-23,156.6281094419874,4,-0.014965986394557707
2018-04-06,155.43558001284163,4,-0.0999256268593286
2018-04-13,158.5232143487694,4,-0.007613763796258111
2018-04-20,158.59716966220478,4,0.01986439871535639
2018-04-27,164.0513740280652,4,0.0004665267086541025
2018-05-04,155.28766938597084,4,0.03439030076941041
2018-05-11,160.75111816601066,4,-0.053420489124309856
2018-05-18,164.21683734008678,4,0.0351827598523633
2018-05-25,166.02387457457212,4,0.021559533853425572
2018-06-01,170.98856965694682,4,0.01100397050482127
2018-06-08,171.66853727610885,4,0.029903500897666024
2018-06-15,172.3298756454308,4,0.003976684643460349
2018-06-22,172.46028039431118,4,0.00385241454150842
2018-06-29,171.93866139878966,4,0.000756715853197143
2018-07-06,177.91865059744737,4,-0.003024574669187041
2018-07-13,182.4828168082609,4,0.03477978222005507
2018-07-20,177.43429010160594,4,0.02565310716716418
2018-07-27,179.25064196101133,4,-0.02766576489204231
2018-08-03,184.42025879162662,4,0.010236757835057064
2018-08-10,181.0949376951768,4,0.02884015797131556
2018-08-17,185.1249895431356,4,-0.018031213697661252
2018-08-24,184.39356672962302,4,0.022253807308199036
2018-08-31,187.36614406146248,4,-0.003950967480498613
2018-09-07,184.07474140065602,4,0.016120829943043313
2018-09-14,188.0881896594172,4,-0.017566688353936377
2018-09-21,192.3266910915668,4,0.02180336220071344
2018-09-28,194.38030129873658,4,0.022534649516402494
2018-10-05,191.31395181131862,4,0.010677718186250296
2018-10-12,185.09685789646198,4,-0.015775001206039918
2018-10-19,189.23220995747525,4,-0.03249681403783966
2018-10-26,174.39745494495162,4,0.022341557323066308
2018-11-02,175.4101942251998,4,-0.0783944499504462
2018-11-09,181.13029571549015,4,0.005807076029680891
2018-11-16,183.335691103,4,0.03260985779963632
2018-11-23,181.81560426256408,4,0.012175740004167768
2018-11-30,196.6199282737653,4,-0.0082912761355447
2018-12-07,180.748711014308,4,0.08142493638676895
2018-12-14,181.3435276040437,4,-0.0807202881152459
2018-12-21,170.14586926393875,4,0.003290848307563321
2018-12-28,180.07836215920887,4,-0.06174832092466276
2019-01-04,184.52532428247147,4,0.058376338715942167
2019-01-11,189.35938926572084,4,0.02469459445289157
2019-01-18,192.4939782782966,4,0.026197298403602076
2019-01-25,187.66935482821762,4,0.016553649780614244
2019-02-01,176.62276101883918,4,-0.025063762997841965
2019-02-08,175.61251696960548,4,-0.05886200130804464
2019-02-15,179.20303169146962,4,-0.005719784038060394
2019-02-22,178.40378274477303,4,0.0204456651713818
2019-03-01,181.886224583951,4,-0.004460019114367664
2019-03-08,172.0954249869179,4,0.019519999999999982
2019-03-15,181.96234353125544,4,-0.053829252981795084
2019-03-22,177.64259327172866,4,0.057333996793276665
2019-03-29,180.76347011121052,4,-0.023739803388412528
2019-04-05,185.9300436594992,4,0.017568291376539813
2019-04-12,182.13361116269039,4,0.02858195599536817
2019-04-26,172.66631709170113,4,-0.020418607031370217
2019-05-03,168.7081318318704,4,-0.05197993940027146
2019-05-10,163.51301367834262,4,-0.022923899267096703
2019-05-17,163.04670393166322,4,-0.030793525463876703
2019-05-24,164.36136454249467,4,-0.002851820391474802
2019-05-31,159.96636775591938,4,0.008063092225295554
2019-06-07,168.4204991292226,4,-0.026739841195702607
2019-06-14,168.96747471183133,4,0.05284943011397725
2019-06-21,179.55193203845275,4,0.0032476781949746236
2019-06-28,176.8362462511147,4,0.06264198091776474
2019-07-05,178.4291926846769,4,-0.015124792902570738
2019-07-12,167.8639274837611,4,0.009008031256783067
2019-07-19,171.18416523082456,4,-0.059212649241690674
2019-07-26,168.25736606072527,4,0.019779340307551463
2019-08-02,179.65748872983337,4,-0.017097370928863653
2019-08-09,188.32273348589783,4,0.06775407779171894
2019-08-16,195.77887432251148,4,0.04823202649289571
2019-08-23,191.0384192732359,4,0.03959235668789818
2019-08-30,200.1930632347924,4,-0.024213312420350963
2019-09-06,199.3390136408946,4,0.04792043399638324
2019-09-13,187.57424058338063,4,-0.004266129805387653
2019-09-20,188.98486182274,4,-0.0590189187888126
2019-09-27,187.06564925218308,4,0.007520335601371109
2019-10-04,187.6893933376141,4,-0.010155377272265564
2019-10-11,192.68894208391487,4,0.0033343592900381136
2019-10-18,194.5313861516495,4,0.026637353647936957
2019-10-25,194.84805622579142,4,0.009561752988047845
2019-11-01,209.14618987644042,4,0.0016278610891871104
2019-11-08,212.17854573792042,4,0.07338094065501077
2019-11-15,213.3451019883013,4,0.014498738242716636
2019-11-22,222.8889288815569,4,0.00549799342965529
2019-11-29,226.7335069215525,4,0.04473422077334077
2019-12-06,225.81583125873948,4,0.0172488515211926
2019-12-13,228.68477517300758,4,-0.004047375596455294
2019-12-20,234.789733266669,4,0.012704795311631045
2019-12-27,233.3117924623491,4,0.026695953366562497
2020-01-03,230.3559108537092,4,-0.006294742039002599
2020-01-10,230.1530562335084,4,-0.012669233635573374
2020-01-17,233.27315348707276,4,-0.0008806139136998681
2020-01-24,217.91416081472832,4,0.013556618819776878
2020-01-31,208.69876521132167,4,-0.06584123566193223
2020-02-07,221.526905003066,4,-0.04228910855977652
2020-02-14,217.42456286652626,4,0.0614672529507061
2020-02-21,216.7532591777044,4,-0.018518482603650077
2020-02-28,194.3180953164994,4,-0.003087524610703607
2020-03-06,204.94220587002758,4,-0.10350554333677442
2020-03-13,196.6238775520179,4,0.05467380964301838
2020-03-20,183.14915858073908,4,-0.04058865416567781
2020-03-27,192.8976556271083,4,-0.06853043047996032
2020-04-03,199.84418945056905,4,0.05322709163346606
2020-04-17,228.60322864125504,4,0.036011499470419484
2020-04-24,229.87773274611968,4,0.14390730733654622
2020-05-01,224.72134209285053,4,0.005575179810188402
2020-05-08,228.45729305672856,4,-0.022431014051125797
2020-05-15,235.24816225669437,4,0.016624816001385323
2020-05-22,221.76203738460998,4,0.02972489566476466
2020-05-29,224.9646247725341,4,-0.05732722731057427
2020-06-05,221.01770514766116,4,0.014441549264673004
2020-06-12,213.4078874093826,4,-0.0175446234218547
2020-06-19,233.77908547324287,4,-0.03443080604422377
2020-06-26,228.0398921725592,4,0.0954566314823313
2020-07-10,243.90592143383492,4,-0.024549643904482443
2020-07-17,253.13172363391013,4,0.0695756742827689
2020-07-24,242.86777384019592,4,0.03782524895599115
2020-07-31,239.6260110713797,4,-0.04054786040393088
2020-08-07,235.7280606726218,4,-0.013347850633115499
2020-08-14,236.33527907644842,4,-0.016266808354109652
2020-08-21,234.29442125788327,4,0.002575927541651035
2020-08-28,249.5564884228052,4,-0.008635434483334037
2020-09-04,244.9029382278161,4,0.0651405487291703
2020-09-11,239.78600485663105,4,-0.01864728192161824
2020-09-18,244.23251150480914,4,-0.020893719806763245
2020-09-25,240.38741706403422,4,0.018543645409316856
2020-10-02,241.95503248988862,4,-0.01574358146294208
2020-10-09,233.36765490549138,4,0.006521204167008632
2020-10-16,232.40145168704026,4,-0.03549162625809865
2020-10-23,223.9619623503651,4,-0.0041402619349386605
2020-10-30,213.88584307223198,4,-0.03631427116918384
2020-11-06,228.40846899854324,4,-0.044990315196337116
2020-11-13,235.59583783783782,4,0.06789895823730041
2020-11-20,221.51130405405402,4,0.03146717313419933
2020-11-27,223.1391148648649,4,-0.05978260869565222
2020-12-04,227.50641216216218,4,0.00734865797374229
2020-12-11,225.7098648648649,4,0.019572083092389114
2020-12-18,226.79176351351356,4,-0.007896688626150672
2021-01-08,236.71743918918918,4,0.004793315743183868
2021-01-15,243.66541216216217,4,0.04376559149196879
2021-01-22,251.6158783783784,4,0.02935133548576463
2021-01-29,239.63558783783782,4,0.03262862031039959
2021-02-05,234.5635675675676,4,-0.047613412228797
2021-02-12,237.21,4,-0.0211655552334008
2021-02-19,231.69,4,0.011282367760159895
2021-02-26,224.92,4,-0.023270519792588873
2021-03-05,227.73,4,-0.02922007855323927
2021-03-12,230.36,4,0.012493330962119797
2021-03-19,245.94,4,0.011548763887059277
