Date,UNH,dayofweek,weekly_ret
2018-07-27,245.2714692288093,4,-0.023192887514495553
2018-08-03,246.4884833562584,4,0.012861100118717772
2018-08-10,249.49747891546318,4,0.00496190662238738
2018-08-17,251.38528823126995,4,0.01220744887644809
2018-08-24,253.25393197026654,4,0.007566446458749265
2018-08-31,257.25953752360283,4,0.0074333854305645986
2018-09-07,257.9451164685952,4,0.015816558195852926
2018-09-14,255.08952903788204,4,0.002664931110394564
2018-09-21,256.3971380970638,4,-0.011070523333830296
2018-09-28,255.7914074299429,4,0.005126078926538602
2018-10-05,258.82967553804167,4,-0.0023624704691189713
2018-10-12,249.6091087163113,4,0.011877913095774684
2018-10-19,255.0799142653881,4,-0.03562407132243672
2018-10-26,248.23419624967167,4,0.021917491622048813
2018-11-02,250.955176865469,4,-0.026837542404824832
2018-11-09,265.89653332111976,4,0.010961344798202655
2018-11-16,260.66609708439256,4,0.059537948737596436
2018-11-23,251.54167798760204,4,-0.019670945579461474
2018-11-30,271.38656841518446,4,-0.035004241820663085
2018-12-07,259.63831563121744,4,0.07889305098998545
2018-12-14,255.6257760925226,4,-0.043289735570088306
2018-12-21,229.89150808954741,4,-0.015454342818931655
2018-12-28,237.51147500197257,4,-0.10067164742283574
2019-01-04,231.12613563991505,4,0.03314592598808397
2019-01-11,238.89078546839886,4,-0.026884340480831437
2019-01-18,256.0887614239105,4,0.03359485852599908
2019-01-25,258.54837099690855,4,0.07199095570719138
2019-02-01,259.1946213553041,4,0.009604519774011333
2019-02-08,252.61637143850155,4,0.0024995336690916137
2019-02-15,261.51919353998056,4,-0.02537957725513551
2019-02-22,257.64169138960733,4,0.03524245895379896
2019-03-01,237.42466525233738,4,-0.01482683583520783
2019-03-08,229.7468251734887,4,-0.07846954438246423
2019-03-15,243.40828458264173,4,-0.03233800528133246
2019-03-22,239.23529450089472,4,0.05946310421846679
2019-03-29,239.39989039739055,4,-0.017143993635640564
2019-04-05,240.8715713542944,4,0.0006880084179854418
2019-04-12,216.12409421056995,4,0.006147375232548935
2019-04-26,229.4660439382899,4,-0.1027413779242704
2019-05-03,224.5765776012082,4,0.06173281963981725
2019-05-10,232.94192198781934,4,-0.02130801687763728
2019-05-17,233.70680880094693,4,0.037249407199827944
2019-05-24,239.75812852505797,4,0.0032835944968616637
2019-05-31,234.1134574864072,4,0.025892783163476762
2019-06-07,238.92546693102028,4,-0.023543189435851875
2019-06-14,238.6156393611458,4,0.020554177005789764
2019-06-21,245.33542608317998,4,-0.0012967540624873042
2019-06-28,237.29307641730117,4,0.028161551941965346
2019-07-05,240.19104522072544,4,-0.03278103694307932
2019-07-12,258.58050497668285,4,0.0122126142371215
2019-07-19,249.58513201303364,4,0.07656180412162428
2019-07-26,245.9772581000457,4,-0.03478751410304637
2019-08-02,243.16681184437593,4,-0.014455484122345652
2019-08-09,241.78590053536163,4,-0.011425634537834739
2019-08-16,238.9268306420504,4,-0.00567886422715469
2019-08-23,224.31056516706158,4,-0.011824799903471184
2019-08-30,227.55862416150356,4,-0.06117465098294572
2019-09-06,222.69626039736886,4,0.01448018728864997
2019-09-13,228.22963036095416,4,-0.021367521367521403
2019-09-20,227.5262129821609,4,0.024847161572052467
2019-09-27,210.3022568875433,4,-0.003082059843328766
2019-10-04,214.73769424826733,4,-0.07570097470908999
2019-10-11,216.95541292862927,4,0.021090773947784136
2019-10-18,239.6894718237939,4,0.010327570518652962
2019-10-25,239.26937533368127,4,0.10478677894357635
2019-11-01,246.40124597977933,4,-0.0017526697644085765
2019-11-08,251.0516164284679,4,0.02980686782899844
2019-11-15,263.19533589846765,4,0.018873161254510107
2019-11-22,270.46398214599776,4,0.04837140522239913
2019-11-29,273.4241969484193,4,0.02761692650334102
2019-12-06,274.79195296273946,4,0.010944950151712263
2019-12-13,279.98003758807545,4,0.005002322506878043
2019-12-20,286.95305870076714,4,0.018880045683286273
2019-12-27,290.2679407487134,4,0.024905422446406256
2020-01-03,283.96181898294583,4,0.011552001093680486
2020-01-10,289.4441239083953,4,-0.02172517484880221
2020-01-17,292.7197765829931,4,0.019306486150445057
2020-01-24,287.16882025418374,4,0.011317046725172197
2020-01-31,267.20106921980926,4,-0.018963379904177957
2020-02-07,283.64798399615796,4,-0.06953314435982394
2020-02-14,293.02380422644376,4,0.06155257845476236
2020-02-21,295.6227502107804,4,0.0330544222391258
2020-02-28,250.04802572318803,4,0.008869402235758939
2020-03-06,278.4010553107993,4,-0.15416514613674814
2020-03-13,267.85816122339617,4,0.11339033573893942
2020-03-20,203.4142682221049,4,-0.03786944728220698
2020-03-27,238.7230230429805,4,-0.24058961917365085
2020-04-03,225.9622460636568,4,0.17358052180647676
2020-04-17,286.09346906730633,4,-0.05345432047844911
2020-04-24,286.81224740024663,4,0.26611181315089993
2020-05-01,280.13647055458193,4,0.0025123898678414136
2020-05-08,282.5881939094057,4,-0.023275773284355816
2020-05-15,286.48732020864344,4,0.008751889213032937
2020-05-22,285.48299979823366,4,0.013797909407665454
2020-05-29,300.1638010915761,4,-0.003505636513610244
2020-06-05,307.0561960649762,4,0.05142443264123653
2020-06-12,280.7666323807213,4,0.022962112514351096
2020-06-19,287.99380082425813,4,-0.08561808561808582
2020-06-26,283.68239795516814,4,0.025740838155357215
2020-07-10,287.9839122855675,4,-0.014970471089136184
2020-07-17,303.11337648214464,4,0.015163134411600554
2020-07-24,297.4373552737556,4,0.05253579644954143
2020-07-31,299.4051744731797,4,-0.018725736469513365
2020-08-07,313.4963421072467,4,0.0066159114332260405
2020-08-14,320.09199741385913,4,0.04706387476055207
2020-08-21,310.63855442567103,4,0.0210390183894269
2020-08-28,310.8659908155542,4,-0.0295335186901452
2020-09-04,308.52240714588834,4,0.0007321576367225191
2020-09-11,299.35573177972685,4,-0.007538887298406238
2020-09-18,305.8496500689646,4,-0.0297115384615384
2020-09-25,300.36854472391985,4,0.021692981292291247
2020-10-02,309.7817473817141,4,-0.017920914226348894
2020-10-09,325.52999571004915,4,0.031338842975206616
2020-10-16,327.5754806757724,4,0.05083659208923619
2020-10-23,328.27054838257163,4,0.006283552952659921
2020-10-30,302.9899429324195,4,0.002121855107608761
2020-11-06,345.0117505777626,4,-0.07701149425287368
2020-11-13,353.1639018246498,4,0.13869043717637797
2020-11-20,332.34165923668087,4,0.023628619121625505
2020-11-27,335.5588297652941,4,-0.05895914752439069
2020-12-04,348.6658208077924,4,0.009680310726023267
2020-12-11,335.890674839757,4,0.03906018819908841
2020-12-18,337.1960914714361,4,-0.03664008688444931
2021-01-08,362.11858762280633,4,0.0038864330851156037
2021-01-15,350.0708875640272,4,0.07391098764702453
2021-01-22,346.33400789319,4,-0.03327004045240667
2021-01-29,332.41288549276453,4,-0.010674637062339953
2021-02-05,323.37461919556637,4,-0.04019565530139557
2021-02-12,327.0915688414924,4,-0.02718987948917795
2021-02-19,323.4443742827553,4,0.011494252873563093
2021-02-26,331.05764379880765,4,-0.01115037777236172
2021-03-05,345.8855823326896,4,0.023538110789327993
2021-03-12,356.02,4,0.044789597254831115
2021-03-19,365.58,4,0.029299913569576397
