Date,MA,dayofweek,weekly_ret
2017-02-24,108.67857750459251,4,0.020042882446164034
2017-03-03,109.40310135462316,4,0.014439773350392704
2017-03-10,108.88418562419581,4,0.006666666666667043
2017-03-17,110.47030540399255,4,-0.004743153749776408
2017-03-24,109.6380820627412,4,0.014567035338548529
2017-03-31,110.11783434181551,4,-0.0075334574138080646
2017-04-07,110.10837021964839,4,0.00437578138953354
2017-04-21,112.09981704382773,4,-8.59454076961308e-05
2017-04-28,114.11088403376249,4,0.01808624376336443
2017-05-05,115.26847381333471,4,0.017939966745427416
2017-05-12,114.90550074685869,4,0.010144429160935386
2017-05-19,115.34695447635656,4,-0.003148936170212613
2017-05-26,119.32003804183745,4,0.0038418850849482045
2017-06-02,122.82223762918728,4,0.0344446334410613
2017-06-09,120.70325972759748,4,0.029351311354106846
2017-06-16,119.64377077680255,4,-0.017252396166134054
2017-06-23,121.65483776673734,4,-0.008777633289987152
2017-06-30,119.14345655003832,4,0.016808789767136956
2017-07-07,120.09542383988426,4,-0.020643496492218194
2017-07-14,124.8225841399648,4,0.007990092930081572
2017-07-21,127.04366153667627,4,0.03936170212765955
2017-07-28,125.70708398821272,4,0.017793874498071238
2017-08-04,127.58418922171663,4,-0.010520615765452379
2017-08-11,126.33606165807792,4,0.014932374325697717
2017-08-18,128.88145566581358,4,-0.009782776151594286
2017-08-25,130.4637276165682,4,0.020147802411512705
2017-09-01,130.94528864505875,4,0.012276955924965804
2017-09-08,134.85674352953288,4,0.0036911487758946038
2017-09-15,139.14165390548948,4,0.029870909636745546
2017-09-22,139.4463149643304,4,0.03177379390759372
2017-09-29,138.768198414007,4,0.002189574798700189
2017-10-06,141.26410760356606,4,-0.004862921981816926
2017-10-13,145.02406364485384,4,0.01798617563739402
2017-10-20,143.09487153989988,4,0.026616499442586372
2017-10-27,146.185516034571,4,-0.013302565494774043
2017-11-03,146.94341293294573,4,0.0215985692667493
2017-11-10,147.189483354496,4,0.005184486937785948
2017-11-17,146.6776568776715,4,0.0016745930738830683
2017-11-24,150.33918475033917,4,-0.003477330480138985
2017-12-01,147.33712560742615,4,0.024963092202388903
2017-12-08,147.53398194466638,4,-0.019968574047400822
2017-12-15,150.98881066323185,4,0.001336094595497661
2017-12-22,148.4788923634193,4,0.02341717259323506
2017-12-29,148.9808760233818,4,-0.016623207301173504
2018-01-05,156.5401593734054,4,0.0033808418959229147
2018-01-12,160.0292442093488,4,0.05073995771670203
