Date,LIN,dayofweek,weekly_ret
2017-11-03,138.71591837112555,4,0.03493083694285315
2017-11-10,139.44946695641016,4,-0.004320237613068656
2017-11-17,141.66892165034815,4,0.005288135593220389
2017-11-24,143.77552271578085,4,0.015915834906932602
2017-12-01,142.82567134252773,4,0.014869888475836479
2017-12-08,143.13869073694232,4,-0.006606488749345885
2017-12-15,141.42756841850982,4,0.0021916185757944184
2017-12-22,145.43594335229648,4,-0.01195429628161937
2017-12-29,146.23005536748062,4,0.028342245989305015
2018-01-05,152.55459034555437,4,0.005460218408736228
2018-01-12,155.18272296723518,4,0.04325058184639263
2018-01-19,153.03672978334473,4,0.017227489620127212
2018-01-26,156.6385949950728,4,-0.013828815108132608
2018-02-02,146.5798428027403,4,0.02353595255744989
2018-02-09,141.3141238449121,4,-0.064216307562315
2018-02-16,145.21850791956751,4,-0.03592389551757491
2018-02-23,147.11870452732953,4,0.02762911426277781
2018-03-02,141.26685527257968,4,0.013085085606405533
2018-03-09,152.15713594680594,4,-0.03977637835753767
2018-03-16,146.67305402780366,4,0.07709013309040569
2018-03-23,135.48628727101746,4,-0.03604222624773579
2018-04-06,136.08506917898478,4,-0.07627008812856384
2018-04-13,139.26906821341416,4,0.004419501929147751
2018-04-20,143.21342522621475,4,0.023397122503142853
2018-04-27,145.6370662822729,4,0.02832184535589999
2018-05-04,146.91066589604466,4,0.01692328112556396
2018-05-11,149.81903516331448,4,0.008745023820400766
2018-05-18,151.63438983667572,4,0.019796855793491552
2018-05-25,149.28678457845461,4,0.012116982807841126
2018-06-01,149.98061123371838,4,-0.015482010780995648
2018-06-08,152.6823482300334,4,0.004647609346151604
2018-06-15,153.09311848429672,4,0.0180139084251687
2018-06-22,151.06792560281218,4,0.0026903585059121493
2018-06-29,151.077478399423,4,-0.013228503681517734
2018-07-06,156.70407560317008,4,6.323510813222022e-05
2018-07-13,159.34064746774428,4,0.03724312361681936
2018-07-20,158.17520628122958,4,0.016825164594001407
2018-07-27,158.98719399314555,4,-0.007314148681055288
2018-08-03,157.6545788659423,4,0.005133470225872738
2018-08-10,148.61063432591928,4,-0.008381902301267674
2018-08-17,149.81073312369304,4,-0.05736556847938634
2018-08-24,149.97394656019029,4,0.008075457070870318
2018-08-31,151.8749030558639,4,0.001089464239938609
2018-09-07,148.84105329509183,4,0.012675244862684787
2018-09-14,150.72280821000112,4,-0.01997597825399866
2018-09-21,159.85315986346382,4,0.01264271431335895
2018-09-28,154.31350381294016,4,0.06057710682209039
2018-10-05,157.68338123708887,4,-0.03465465465465478
2018-10-12,150.00274893133687,4,0.021837864742114244
2018-10-19,153.46863425930744,4,-0.048709206039941444
2018-10-26,158.35543656384218,4,0.02310547875063995
2018-11-02,153.4590334689253,4,0.03184235220519249
2018-11-09,155.07196625313318,4,-0.030920334667151494
2018-11-16,151.76929436165986,4,0.01051051051051033
2018-11-23,149.9547449794259,4,-0.021297672114908073
2018-11-30,152.70057102873227,4,-0.011955971659919351
2018-12-07,146.62327071680596,4,0.018311031436071712
2018-12-14,150.66520346770798,4,-0.0397988054071049
2018-12-21,147.7685214983116,4,0.027566788894709537
2018-12-28,150.85688456273976,4,-0.019225951996389323
2019-01-04,151.16572086918256,4,0.020900006531251902
2019-01-11,154.6208270475116,4,0.002047213869873943
2019-01-18,155.18059285293918,4,0.022856413203090176
2019-01-25,153.29862161055328,4,0.003620248423943373
2019-02-01,159.9772067373792,4,-0.012127619876857954
2019-02-08,155.5955916397217,4,0.043565852430118346
2019-02-15,162.66022214960117,4,-0.027388996138996258
2019-02-22,167.44718489946484,4,0.04540379605508016
2019-03-01,162.50580399637977,4,0.02942921561647105
2019-03-08,164.4026354618615,4,-0.029510086455331486
2019-03-15,171.16462276959888,4,0.011672392116677921
2019-03-22,164.79069786115778,4,0.041130650300956084
2019-03-29,170.67954477047854,4,-0.037238564869920054
2019-04-05,179.11020039518985,4,0.035735311432944616
2019-04-12,174.96763428270222,4,0.04939464559768103
2019-04-26,172.94000824637925,4,-0.023128588451955534
2019-05-03,175.55942944162902,4,-0.011588577765456076
2019-05-10,176.17062772052066,4,0.015146415348367581
2019-05-17,183.35948366748391,4,0.003481432360742831
2019-05-24,182.2535058294896,4,0.04080621179580368
2019-05-31,176.01055198081096,4,-0.006031746031745833
2019-06-07,195.0202765093394,4,-0.03425423187480048
2019-06-14,197.61339790656433,4,0.1080033231791746
2019-06-21,197.0479804590491,4,0.013296675831042437
2019-06-28,195.75141976043662,4,-0.0028612303290415086
2019-07-05,197.340437759488,4,-0.0065799238114087055
2019-07-12,198.85146714508895,4,0.008117529880478314
2019-07-19,198.2665525442112,4,0.007656967840734996
2019-07-26,195.90739698733742,4,-0.002941464849494757
2019-08-02,182.99053288461934,4,-0.011898908447241618
2019-08-09,187.14342655085167,4,-0.06593351910828038
2019-08-16,184.04337916619937,4,0.022694582068083502
2019-08-23,179.62727392957194,4,-0.016565088295045882
2019-08-30,185.0133625459884,4,-0.023994914984904137
2019-09-06,185.61078010542442,4,0.029984804081189864
2019-09-13,188.19632495281948,4,0.0032290508707852883
2019-09-20,190.10610239691812,4,0.013929928239763356
2019-09-27,187.59890739338348,4,0.01014779350541195
2019-10-04,182.3396741242503,4,-0.013188398330843287
2019-10-11,190.24321462367396,4,-0.02803445575567709
2019-10-18,191.7514491179877,4,0.04334514985497884
2019-10-25,190.9777444098657,4,0.007927927927927625
2019-11-01,194.6993619932375,4,-0.004034935389958583
2019-11-08,198.81272879591148,4,0.019487179487179818
2019-11-15,205.3843219497074,4,0.02112676056338003
2019-11-22,200.68333131807992,4,0.03305418719211839
2019-11-29,201.95651628081242,4,-0.022888751132516427
2019-12-06,202.1684234073904,4,0.006344248694549082
2019-12-13,205.63085152199176,4,0.00104927105339514
2019-12-20,208.64080323525314,4,0.017126453559091148
2019-12-27,208.788349887864,4,0.014637646496053591
2020-01-03,201.90283943269085,4,0.0007071802366696023
2020-01-10,205.66036085251392,4,-0.03297842268915485
2020-01-17,210.59825549322377,4,0.018610542726298362
2020-01-24,206.5554772116864,4,0.024009948345131038
2020-01-31,199.80767696561676,4,-0.019196637085474144
2020-02-07,210.65727415426812,4,-0.03266822229629962
2020-02-14,218.99857824853495,4,0.054300201841185336
2020-02-21,214.76890754035716,4,0.03959656331714578
2020-02-28,187.88590743465986,4,-0.019313690262306893
2020-03-06,186.10551115982219,4,-0.12517175048090112
2020-03-13,173.6132279054367,4,-0.009475943667871078
2020-03-20,148.82539026681346,4,-0.06712473572938671
2020-03-27,164.6030456526673,4,-0.14277620396600554
2020-04-03,159.478258585317,4,0.10601454064771976
2020-04-17,185.4661423318419,4,-0.031134217760248717
2020-04-24,178.50194032860958,4,0.16295565287115288
2020-05-01,177.38058576876716,4,-0.0375497215592685
2020-05-08,185.3284321227384,4,-0.006282030087617407
2020-05-15,179.60362200143732,4,0.04480674319303479
2020-05-22,187.74819722555642,4,-0.030890080144366006
2020-05-29,199.0305979285329,4,0.0453474998630814
2020-06-05,218.67705082477175,4,0.060093257190757754
2020-06-12,199.56455008836957,4,0.09871071634570194
2020-06-19,205.6026772600044,4,-0.08740057845263893
2020-06-26,204.38714593085362,4,0.030256511835198507
2020-07-10,223.29211692813254,4,-0.005912040374910221
2020-07-17,239.74626053005082,4,0.09249589014602067
2020-07-24,241.1989687039138,4,0.0736888692188542
2020-07-31,242.2267350310006,4,0.006059356966199303
2020-08-07,242.4243824015942,4,0.004261072643094277
2020-08-14,245.5768579625623,4,0.0008159601811430495
2020-08-21,241.42626318009647,4,0.01300395418042477
2020-08-28,250.58721880711036,4,-0.016901408450704092
2020-09-04,245.69211783094073,4,0.03794514940646754
2020-09-11,248.142095751984,4,-0.019534519755126212
2020-09-18,244.105087598686,4,0.009971740008074104
2020-09-25,230.86330409831032,4,-0.016268937122756233
2020-10-02,230.26816776121484,4,-0.05424624136529854
2020-10-09,237.99502120450512,4,-0.002577873254564711
2020-10-16,231.19062908371285,4,0.03355589058798136
2020-10-23,232.37098281895234,4,-0.02859048095357164
2020-10-30,218.55390085938427,4,0.00510554316114642
2020-11-06,248.2908798362579,4,-0.059461305331455216
2020-11-13,254.97624468963116,4,0.13606244894254327
2020-11-20,250.02669415278655,4,0.026925535314797466
2020-11-27,255.34324543084003,4,-0.01941181047226348
2020-12-04,249.54219571567677,4,0.021263934621335467
2020-12-11,248.3274423888348,4,-0.02271863391324558
2020-12-18,256.561876825706,4,-0.004867927539701666
2021-01-08,269.2371308016877,4,0.03315958299919819
2021-01-15,256.98007059396303,4,0.04940427678813952
2021-01-22,250.39849724115547,4,-0.04552514792899387
2021-01-29,244.3446445959104,4,-0.025611220891937014
2021-02-05,256.26316699123663,4,-0.024176872912358816
2021-02-12,251.5933365790328,4,0.04877750611246956
2021-02-19,249.8010775722168,4,-0.01822279208921007
2021-02-26,243.2195042194093,4,-0.007123634636694853
2021-03-05,247.64,4,-0.026347257653061118
2021-03-12,268.5,4,0.01817492307937174
2021-03-19,269.12,4,0.08423518010014552
