Date,PFE,dayofweek,weekly_ret
2018-05-18,30.457535095535654,4,0.028830754027544092
2018-05-25,30.49171863660809,4,0.003943661971830936
2018-06-01,30.978834096890225,4,0.001122334455667895
2018-06-08,31.33776127815075,4,0.01597533632286985
2018-06-15,31.07283883483941,4,0.011586206896551987
2018-06-22,31.201027113861016,4,-0.008453776929370216
2018-06-29,31.00447175269455,4,0.004125412541253981
2018-07-06,31.71378022994748,4,-0.00629964393316873
2018-07-13,32.07270741120801,4,0.02287761852260184
2018-07-20,31.90178970584585,4,0.011317704122878025
2018-07-27,32.824745314801476,4,-0.00532907007727168
2018-08-03,34.94210100599161,4,0.028931154567372053
2018-08-10,35.27824849963583,4,0.06450486274558753
2018-08-17,36.278071814064795,4,0.00962012826837677
2018-08-24,36.54526597567943,4,0.02834107011971665
2018-08-31,35.786779323354004,4,0.007365169874079314
2018-09-07,36.37288264560547,4,-0.02075471698113207
2018-09-14,37.02793929988652,4,0.016377649325626242
2018-09-21,37.9760476152933,4,0.018009478672985857
2018-09-28,37.984666781796996,4,0.025605214152700118
2018-10-05,38.70867676810762,4,0.0002269632319564785
2018-10-12,37.73471095318976,4,0.01906058543226674
2018-10-19,38.355290941456005,4,-0.025161433979069003
2018-10-26,36.71764930575339,4,0.016445865692096495
2018-11-02,37.00208180037542,4,-0.04269662921348316
2018-11-09,38.461594650202414,4,0.007746478873239315
2018-11-16,37.79277288234659,4,0.039444073922678236
2018-11-23,37.47139099389639,4,-0.017389340560072353
2018-11-30,40.15536406230483,4,-0.008503792231670748
2018-12-07,38.14889875873736,4,0.07162726008344933
2018-12-14,38.04466679491567,4,-0.04996755353666438
2018-12-21,36.42038535869438,4,-0.002732240437158584
2018-12-28,37.315043048163865,4,-0.04269406392694075
2019-01-04,37.34978703610442,4,0.02456475077510145
2019-01-11,37.24555507228274,4,0.0009310986964616852
2019-01-18,36.94154517780281,4,-0.0027906976744185297
2019-01-25,35.29989174761125,4,-0.008162313432836132
2019-02-01,37.56141843685333,4,-0.04443921937455897
2019-02-08,36.992040592078276,4,0.06406610834423088
2019-02-15,37.14095479763482,4,-0.015158582089552008
2019-02-22,37.631495710056406,4,0.004025574236324658
2019-03-01,37.98188207607184,4,0.013207547169811207
2019-03-08,35.8182462659266,4,0.009310986964618628
2019-03-15,36.59785593031092,4,-0.05696494464944668
2019-03-22,36.65917354436362,4,0.02176571288823692
2019-03-29,37.202272411687524,4,0.0016754427955958384
2019-04-05,37.657774687507576,4,0.014814814814814836
2019-04-12,36.53653831625822,4,0.012243936896632945
2019-04-26,35.01235762409113,4,-0.029774366131658514
2019-05-03,36.256229223445885,4,-0.04171661472069055
2019-05-10,35.985300553030804,4,0.03552664498373792
2019-05-17,36.6480946447492,4,-0.0074726102580982
2019-05-24,37.072282863448976,4,0.018418467583497078
2019-05-31,36.69228091753043,4,0.011574632264287565
